CustomerID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMCell,RFMScore,Segment
16859,145,2,747.8100000000001,2,2,3,"2,2,3",2.333333333333333,Hibernating
16861,60,2,173.76,3,2,1,"3,2,1",2.0,About to Sleep
16863,32,2,502.8,4,2,3,"4,2,3",3.0,Potential Loyalists
16866,141,3,207.74,2,3,1,"2,3,1",2.0,Hibernating
16869,23,4,825.4200000000001,4,4,3,"4,4,3",3.6666666666666665,Need Attention
16871,23,6,2812.34,4,4,5,"4,4,5",4.333333333333333,Champions
16872,78,3,680.02,2,3,3,"2,3,3",2.6666666666666665,Hibernating
16873,5,6,7123.620000000001,5,4,5,"5,4,5",4.666666666666667,Champions
16875,68,5,2095.53,3,4,5,"3,4,5",4.0,Loyal
16877,13,6,853.72,5,4,3,"5,4,3",4.0,Loyal
16878,85,1,13.3,2,1,1,"2,1,1",1.3333333333333333,Hibernating
16880,31,7,1519.0800000000002,4,5,4,"4,5,4",4.333333333333333,Champions
16881,67,1,432.0,3,1,2,"3,1,2",2.0,About to Sleep
16882,67,3,705.12,3,3,3,"3,3,3",3.0,Potential Loyalists
16883,188,2,276.7299999999999,1,2,2,"1,2,2",1.6666666666666667,Hibernating
16884,38,2,429.84,3,2,2,"3,2,2",2.333333333333333,Hibernating
16885,16,3,471.51,4,3,2,"4,3,2",3.0,Potential Loyalists
16887,36,1,194.88,3,1,1,"3,1,1",1.6666666666666667,New Customers
16889,195,3,1578.6699999999998,1,3,4,"1,3,4",2.6666666666666665,At Risk
16891,2,5,809.6999999999999,5,4,3,"5,4,3",4.0,Loyal
16892,2,5,525.54,5,4,3,"5,4,3",4.0,Loyal
16893,367,1,145.93,1,1,1,"1,1,1",1.0,Lost
16895,65,1,219.14,3,1,1,"3,1,1",1.6666666666666667,New Customers
16897,300,2,289.78,1,2,2,"1,2,2",1.6666666666666667,Hibernating
16898,27,3,508.81,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
16899,8,6,1281.56,5,4,4,"5,4,4",4.333333333333333,Champions
16900,17,3,887.1100000000001,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
16902,117,1,1706.88,2,1,4,"2,1,4",2.333333333333333,Cannot Lose Them
16903,30,1,373.24,4,1,2,"4,1,2",2.333333333333333,New Customers
16904,5,16,3754.27,5,5,5,"5,5,5",5.0,Champions
16905,6,7,3102.4300000000003,5,5,5,"5,5,5",5.0,Champions
16906,82,4,579.77,2,4,3,"2,4,3",3.0,At Risk
16907,30,5,981.65,4,4,4,"4,4,4",4.0,Loyal
16909,73,1,379.14,2,1,2,"2,1,2",1.6666666666666667,Hibernating
16910,5,8,1510.06,5,5,4,"5,5,4",4.666666666666667,Champions
16912,29,11,2575.38,4,5,5,"4,5,5",4.666666666666667,Champions
16913,291,1,113.44,1,1,1,"1,1,1",1.0,Lost
16914,37,1,208.45999999999995,3,1,1,"3,1,1",1.6666666666666667,New Customers
16915,10,6,621.6800000000001,5,4,3,"5,4,3",4.0,Loyal
16916,24,2,576.2600000000001,4,2,3,"4,2,3",3.0,Potential Loyalists
16917,277,1,391.52,1,1,2,"1,1,2",1.3333333333333333,Lost
16918,50,6,1068.82,3,4,4,"3,4,4",3.6666666666666665,Loyal
16919,157,11,2596.4500000000003,2,5,5,"2,5,5",4.0,At Risk
16921,62,1,169.79000000000002,3,1,1,"3,1,1",1.6666666666666667,New Customers
16923,13,19,7247.610000000001,5,5,5,"5,5,5",5.0,Champions
16924,22,3,846.75,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
16926,372,1,230.25000000000003,1,1,1,"1,1,1",1.0,Lost
16927,116,3,543.05,2,3,3,"2,3,3",2.6666666666666665,Hibernating
16928,81,17,2847.6,2,5,5,"2,5,5",4.0,At Risk
16929,4,7,1295.39,5,5,4,"5,5,4",4.666666666666667,Champions
16930,27,3,380.55,4,3,2,"4,3,2",3.0,Potential Loyalists
16931,6,21,4604.22,5,5,5,"5,5,5",5.0,Champions
16932,54,1,161.93999999999997,3,1,1,"3,1,1",1.6666666666666667,New Customers
16933,2,2,563.23,5,2,3,"5,2,3",3.333333333333333,Promising
16934,55,2,950.9299999999998,3,2,4,"3,2,4",3.0,Need Attention
16936,26,1,262.68,4,1,2,"4,1,2",2.333333333333333,New Customers
16938,9,4,2736.380000000001,5,4,5,"5,4,5",4.666666666666667,Champions
16940,53,3,3049.88,3,3,5,"3,3,5",3.6666666666666665,Loyal
16942,13,9,1920.59,5,5,4,"5,5,4",4.666666666666667,Champions
16943,212,3,816.73,1,3,3,"1,3,3",2.333333333333333,At Risk
16945,22,19,4345.5,4,5,5,"4,5,5",4.666666666666667,Champions
16947,236,1,406.48,1,1,2,"1,1,2",1.3333333333333333,Lost
16948,139,3,435.02,2,3,2,"2,3,2",2.333333333333333,Hibernating
16949,4,6,1286.2700000000002,5,4,4,"5,4,4",4.333333333333333,Champions
16950,57,3,1178.56,3,3,4,"3,3,4",3.333333333333333,Need Attention
16951,135,3,1277.7500000000002,2,3,4,"2,3,4",3.0,At Risk
16952,110,2,167.61,2,2,1,"2,2,1",1.6666666666666667,About to Sleep
16953,31,1,20.8,4,1,1,"4,1,1",2.0,New Customers
16954,1,9,2085.08,5,5,5,"5,5,5",5.0,Champions
16955,185,4,518.67,1,4,3,"1,4,3",2.6666666666666665,At Risk
16956,18,1,308.74,4,1,2,"4,1,2",2.333333333333333,New Customers
16957,240,2,416.64,1,2,2,"1,2,2",1.6666666666666667,Hibernating
16959,88,1,117.35,2,1,1,"2,1,1",1.3333333333333333,Hibernating
16960,39,3,507.05000000000007,3,3,3,"3,3,3",3.0,Potential Loyalists
16961,117,1,234.17,2,1,1,"2,1,1",1.3333333333333333,Hibernating
16963,188,1,110.55,1,1,1,"1,1,1",1.0,Lost
16965,227,1,201.19,1,1,1,"1,1,1",1.0,Lost
16966,9,7,2154.97,5,5,5,"5,5,5",5.0,Champions
16967,190,1,319.02,1,1,2,"1,1,2",1.3333333333333333,Lost
16968,5,2,439.43000000000006,5,2,2,"5,2,2",3.0,Promising
16969,40,3,650.41,3,3,3,"3,3,3",3.0,Potential Loyalists
16971,39,1,357.21,3,1,2,"3,1,2",2.0,About to Sleep
16976,268,1,251.52,1,1,2,"1,1,2",1.3333333333333333,Lost
16978,78,1,344.3299999999999,2,1,2,"2,1,2",1.6666666666666667,Hibernating
16979,4,6,1852.0,5,4,4,"5,4,4",4.333333333333333,Champions
16980,256,2,1078.9600000000005,1,2,4,"1,2,4",2.333333333333333,At Risk
16982,61,1,384.06,3,1,2,"3,1,2",2.0,About to Sleep
16983,13,7,1931.25,5,5,4,"5,5,4",4.666666666666667,Champions
16984,89,2,4481.35,2,2,5,"2,2,5",3.0,At Risk
16985,18,10,5464.12,4,5,5,"4,5,5",4.666666666666667,Champions
16986,30,2,1873.2,4,2,4,"4,2,4",3.333333333333333,Promising
16987,4,7,1625.05,5,5,4,"5,5,4",4.666666666666667,Champions
16988,6,1,126.12,5,1,1,"5,1,1",2.333333333333333,New Customers
16989,8,6,1133.25,5,4,4,"5,4,4",4.333333333333333,Champions
16990,219,1,179.0,1,1,1,"1,1,1",1.0,Lost
16992,11,5,1614.31,5,4,4,"5,4,4",4.333333333333333,Champions
16996,31,6,1456.96,4,4,4,"4,4,4",4.0,Loyal
16997,289,3,702.0,1,3,3,"1,3,3",2.333333333333333,At Risk
16998,150,4,295.0,2,4,2,"2,4,2",2.6666666666666665,At Risk
16999,24,2,484.8200000000001,4,2,2,"4,2,2",2.6666666666666665,New Customers
17001,1,11,3989.57,5,5,5,"5,5,5",5.0,Champions
17002,86,3,1493.73,2,3,4,"2,3,4",3.0,At Risk
17004,47,2,1412.94,3,2,4,"3,2,4",3.0,Need Attention
17006,5,4,781.7800000000001,5,4,3,"5,4,3",4.0,Loyal
17007,51,6,889.9300000000001,3,4,3,"3,4,3",3.333333333333333,Need Attention
17010,19,1,195.36,4,1,1,"4,1,1",2.0,New Customers
17011,31,1,270.9,4,1,2,"4,1,2",2.333333333333333,New Customers
17014,9,3,586.33,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
17015,29,3,1842.56,4,3,4,"4,3,4",3.6666666666666665,Need Attention
17017,3,20,8694.26,5,5,5,"5,5,5",5.0,Champions
17018,41,2,920.1,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
17019,12,4,1272.61,5,4,4,"5,4,4",4.333333333333333,Champions
17022,32,1,71.0,4,1,1,"4,1,1",2.0,New Customers
17024,46,3,95.85,3,3,1,"3,3,1",2.333333333333333,About to Sleep
17025,61,3,357.77,3,3,2,"3,3,2",2.6666666666666665,Hibernating
17026,186,2,154.83,1,2,1,"1,2,1",1.3333333333333333,Lost
17027,79,6,890.29,2,4,3,"2,4,3",3.0,At Risk
17029,111,2,716.0,2,2,3,"2,2,3",2.333333333333333,Hibernating
17030,64,1,146.87000000000003,3,1,1,"3,1,1",1.6666666666666667,New Customers
17031,12,2,380.35,5,2,2,"5,2,2",3.0,Promising
17033,87,3,1030.14,2,3,4,"2,3,4",3.0,At Risk
17034,17,3,745.52,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
17035,246,2,433.53,1,2,2,"1,2,2",1.6666666666666667,Hibernating
17037,88,1,1267.32,2,1,4,"2,1,4",2.333333333333333,Cannot Lose Them
17038,31,1,112.40000000000002,4,1,1,"4,1,1",2.0,New Customers
17040,138,1,449.73,2,1,2,"2,1,2",1.6666666666666667,Hibernating
17041,27,3,1081.57,4,3,4,"4,3,4",3.6666666666666665,Need Attention
17042,3,5,1044.38,5,4,4,"5,4,4",4.333333333333333,Champions
17043,33,4,1735.1799999999998,4,4,4,"4,4,4",4.0,Loyal
17044,26,1,948.48,4,1,4,"4,1,4",3.0,Promising
17045,114,3,339.44,2,3,2,"2,3,2",2.333333333333333,Hibernating
17046,158,1,642.0199999999999,2,1,3,"2,1,3",2.0,About to Sleep
17047,86,3,1100.9,2,3,4,"2,3,4",3.0,At Risk
17048,118,3,925.35,2,3,3,"2,3,3",2.6666666666666665,Hibernating
17049,3,9,5659.9800000000005,5,5,5,"5,5,5",5.0,Champions
17050,97,6,3228.84,2,4,5,"2,4,5",3.6666666666666665,At Risk
17051,195,1,247.14,1,1,1,"1,1,1",1.0,Lost
17052,29,1,413.75,4,1,2,"4,1,2",2.333333333333333,New Customers
17053,131,1,498.48,2,1,3,"2,1,3",2.0,About to Sleep
17054,29,5,1356.33,4,4,4,"4,4,4",4.0,Loyal
17058,82,3,1179.89,2,3,4,"2,3,4",3.0,At Risk
17059,30,5,3095.04,4,4,5,"4,4,5",4.333333333333333,Champions
17060,267,1,234.24,1,1,1,"1,1,1",1.0,Lost
17061,74,11,5232.2300000000005,2,5,5,"2,5,5",4.0,At Risk
17062,314,4,538.37,1,4,3,"1,4,3",2.6666666666666665,At Risk
17063,22,7,1461.14,4,5,4,"4,5,4",4.333333333333333,Champions
17064,59,3,859.35,3,3,3,"3,3,3",3.0,Potential Loyalists
17068,13,21,4552.14,5,5,5,"5,5,5",5.0,Champions
17069,29,9,2709.7,4,5,5,"4,5,5",4.666666666666667,Champions
17070,115,1,312.14,2,1,2,"2,1,2",1.6666666666666667,Hibernating
17071,29,9,2429.03,4,5,5,"4,5,5",4.666666666666667,Champions
17073,18,4,1446.09,4,4,4,"4,4,4",4.0,Loyal
17075,18,4,834.12,4,4,3,"4,4,3",3.6666666666666665,Need Attention
17076,37,3,841.0799999999999,3,3,3,"3,3,3",3.0,Potential Loyalists
17078,37,2,378.2,3,2,2,"3,2,2",2.333333333333333,Hibernating
17079,79,1,118.8,2,1,1,"2,1,1",1.3333333333333333,Hibernating
17080,23,2,287.62,4,2,2,"4,2,2",2.6666666666666665,New Customers
17081,26,2,290.16,4,2,2,"4,2,2",2.6666666666666665,New Customers
17082,34,2,2003.85,3,2,4,"3,2,4",3.0,Need Attention
17083,110,3,1405.78,2,3,4,"2,3,4",3.0,At Risk
17084,36,2,2949.75,3,2,5,"3,2,5",3.333333333333333,Need Attention
17085,124,5,1566.65,2,4,4,"2,4,4",3.333333333333333,At Risk
17086,8,6,2050.08,5,4,4,"5,4,4",4.333333333333333,Champions
17088,29,4,1991.01,4,4,4,"4,4,4",4.0,Loyal
17090,5,7,2043.95,5,5,4,"5,5,4",4.666666666666667,Champions
17091,3,9,3827.76,5,5,5,"5,5,5",5.0,Champions
17092,51,4,1777.78,3,4,4,"3,4,4",3.6666666666666665,Loyal
17094,323,1,301.99999999999994,1,1,2,"1,1,2",1.3333333333333333,Lost
17095,23,3,1324.16,4,3,4,"4,3,4",3.6666666666666665,Need Attention
17096,16,4,1022.13,4,4,4,"4,4,4",4.0,Loyal
17097,3,8,954.42,5,5,4,"5,5,4",4.666666666666667,Champions
17100,19,2,971.74,4,2,4,"4,2,4",3.333333333333333,Promising
17101,11,4,1621.73,5,4,4,"5,4,4",4.333333333333333,Champions
17102,262,1,25.5,1,1,1,"1,1,1",1.0,Lost
17105,160,2,665.78,2,2,3,"2,2,3",2.333333333333333,Hibernating
17107,34,6,10815.43,3,4,5,"3,4,5",4.0,Loyal
17109,30,6,885.04,4,4,3,"4,4,3",3.6666666666666665,Need Attention
17110,166,1,163.3,2,1,1,"2,1,1",1.3333333333333333,Hibernating
17111,48,1,248.61,3,1,1,"3,1,1",1.6666666666666667,New Customers
17114,6,8,808.62,5,5,3,"5,5,3",4.333333333333333,Potential Loyalists
17115,9,3,837.5,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
17117,289,1,116.2,1,1,1,"1,1,1",1.0,Lost
17118,318,1,157.02,1,1,1,"1,1,1",1.0,Lost
17119,4,2,606.91,5,2,3,"5,2,3",3.333333333333333,Promising
17120,234,1,307.46000000000004,1,1,2,"1,1,2",1.3333333333333333,Lost
17122,120,1,138.32,2,1,1,"2,1,1",1.3333333333333333,Hibernating
17123,162,1,345.29999999999995,2,1,2,"2,1,2",1.6666666666666667,Hibernating
17124,186,1,298.89,1,1,2,"1,1,2",1.3333333333333333,Lost
17125,51,1,259.35,3,1,2,"3,1,2",2.0,About to Sleep
17126,153,5,1004.75,2,4,4,"2,4,4",3.333333333333333,At Risk
17128,335,1,157.08999999999995,1,1,1,"1,1,1",1.0,Lost
17131,6,5,2463.17,5,4,5,"5,4,5",4.666666666666667,Champions
17133,16,7,4892.24,4,5,5,"4,5,5",4.666666666666667,Champions
17134,107,2,425.0,2,2,2,"2,2,2",2.0,Hibernating
17135,17,7,1139.73,4,5,4,"4,5,4",4.333333333333333,Champions
17138,276,1,380.5,1,1,2,"1,1,2",1.3333333333333333,Lost
17139,16,12,10668.47,4,5,5,"4,5,5",4.666666666666667,Champions
17140,248,1,465.32,1,1,2,"1,1,2",1.3333333333333333,Lost
17142,240,1,578.9999999999999,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
17144,2,2,984.57,5,2,4,"5,2,4",3.6666666666666665,Promising
17146,106,3,749.7800000000001,2,3,3,"2,3,3",2.6666666666666665,Hibernating
17147,23,4,1714.59,4,4,4,"4,4,4",4.0,Loyal
17148,52,1,124.88,3,1,1,"3,1,1",1.6666666666666667,New Customers
17152,195,3,1689.5,1,3,4,"1,3,4",2.6666666666666665,At Risk
17153,25,1,213.78,4,1,1,"4,1,1",2.0,New Customers
17154,76,1,329.34,2,1,2,"2,1,2",1.6666666666666667,Hibernating
17155,18,2,251.7,4,2,2,"4,2,2",2.6666666666666665,New Customers
17157,8,2,319.0,5,2,2,"5,2,2",3.0,Promising
17158,33,3,1266.97,4,3,4,"4,3,4",3.6666666666666665,Need Attention
17159,22,3,1538.88,4,3,4,"4,3,4",3.6666666666666665,Need Attention
17160,32,6,3518.03,4,4,5,"4,4,5",4.333333333333333,Champions
17162,29,10,1715.46,4,5,4,"4,5,4",4.333333333333333,Champions
17163,22,2,293.1,4,2,2,"4,2,2",2.6666666666666665,New Customers
17164,33,7,2467.35,4,5,5,"4,5,5",4.666666666666667,Champions
17165,285,1,158.68,1,1,1,"1,1,1",1.0,Lost
17166,39,2,206.34,3,2,1,"3,2,1",2.0,About to Sleep
17169,58,2,835.78,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
17171,290,1,224.91,1,1,1,"1,1,1",1.0,Lost
17172,79,1,317.76,2,1,2,"2,1,2",1.6666666666666667,Hibernating
17173,6,8,3766.6,5,5,5,"5,5,5",5.0,Champions
17174,218,1,59.9,1,1,1,"1,1,1",1.0,Lost
17175,45,4,1443.69,3,4,4,"3,4,4",3.6666666666666665,Loyal
17176,202,1,306.13,1,1,2,"1,1,2",1.3333333333333333,Lost
17179,179,3,711.79,1,3,3,"1,3,3",2.333333333333333,At Risk
17180,57,4,796.03,3,4,3,"3,4,3",3.333333333333333,Need Attention
17181,58,2,239.92,3,2,1,"3,2,1",2.0,About to Sleep
17183,8,6,3347.3100000000004,5,4,5,"5,4,5",4.666666666666667,Champions
17186,47,2,144.0,3,2,1,"3,2,1",2.0,About to Sleep
17187,227,1,203.95,1,1,1,"1,1,1",1.0,Lost
17188,12,7,2474.23,5,5,5,"5,5,5",5.0,Champions
17189,107,2,384.4,2,2,2,"2,2,2",2.0,Hibernating
17190,59,2,444.74,3,2,2,"3,2,2",2.333333333333333,Hibernating
17191,29,7,2095.13,4,5,5,"4,5,5",4.666666666666667,Champions
17193,36,7,1699.3,3,5,4,"3,5,4",4.0,Loyal
17194,274,2,262.62,1,2,2,"1,2,2",1.6666666666666667,Hibernating
17197,30,1,1013.01,4,1,4,"4,1,4",3.0,Promising
17198,24,3,692.22,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
17201,54,1,342.63,3,1,2,"3,1,2",2.0,About to Sleep
17203,36,6,3563.85,3,4,5,"3,4,5",4.0,Loyal
17204,176,4,1564.56,2,4,4,"2,4,4",3.333333333333333,At Risk
17205,54,1,384.08,3,1,2,"3,1,2",2.0,About to Sleep
17206,54,1,204.24,3,1,1,"3,1,1",1.6666666666666667,New Customers
17211,27,8,2317.2200000000003,4,5,5,"4,5,5",4.666666666666667,Champions
17212,254,1,226.85,1,1,1,"1,1,1",1.0,Lost
17213,41,7,2781.23,3,5,5,"3,5,5",4.333333333333333,Loyal
17214,61,6,1069.12,3,4,4,"3,4,4",3.6666666666666665,Loyal
17217,235,1,113.5,1,1,1,"1,1,1",1.0,Lost
17218,5,10,1960.72,5,5,4,"5,5,4",4.666666666666667,Champions
17219,32,1,114.23,4,1,1,"4,1,1",2.0,New Customers
17220,25,14,3198.25,4,5,5,"4,5,5",4.666666666666667,Champions
17221,8,2,335.13,5,2,2,"5,2,2",3.0,Promising
17222,66,1,354.15,3,1,2,"3,1,2",2.0,About to Sleep
17223,311,2,426.79,1,2,2,"1,2,2",1.6666666666666667,Hibernating
17226,309,1,393.49,1,1,2,"1,1,2",1.3333333333333333,Lost
17227,19,6,939.32,4,4,3,"4,4,3",3.6666666666666665,Need Attention
17228,16,8,1906.09,4,5,4,"4,5,4",4.333333333333333,Champions
17229,97,2,318.76,2,2,2,"2,2,2",2.0,Hibernating
17230,265,8,3638.41,1,5,5,"1,5,5",3.6666666666666665,Cannot Lose Them
17231,13,10,3174.32,5,5,5,"5,5,5",5.0,Champions
17232,3,2,421.52,5,2,2,"5,2,2",3.0,Promising
17233,36,1,190.88,3,1,1,"3,1,1",1.6666666666666667,New Customers
17234,183,1,149.89,1,1,1,"1,1,1",1.0,Lost
17235,26,2,550.06,4,2,3,"4,2,3",3.0,Potential Loyalists
17236,13,6,916.13,5,4,3,"5,4,3",4.0,Loyal
17237,12,2,314.69,5,2,2,"5,2,2",3.0,Promising
17238,3,17,3744.65,5,5,5,"5,5,5",5.0,Champions
17239,313,1,382.50000000000006,1,1,2,"1,1,2",1.3333333333333333,Lost
17242,109,2,1135.04,2,2,4,"2,2,4",2.6666666666666665,At Risk
17243,2,26,8676.85,5,5,5,"5,5,5",5.0,Champions
17244,54,1,954.9,3,1,4,"3,1,4",2.6666666666666665,Promising
17245,205,1,171.45,1,1,1,"1,1,1",1.0,Lost
17247,16,1,282.19,4,1,2,"4,1,2",2.333333333333333,New Customers
17248,121,1,318.65000000000003,2,1,2,"2,1,2",1.6666666666666667,Hibernating
17250,4,2,384.52,5,2,2,"5,2,2",3.0,Promising
17251,363,1,283.28,1,1,2,"1,1,2",1.3333333333333333,Lost
17252,117,2,353.86,2,2,2,"2,2,2",2.0,Hibernating
17253,19,1,178.26,4,1,1,"4,1,1",2.0,New Customers
17254,5,2,272.44000000000005,5,2,2,"5,2,2",3.0,Promising
17255,41,2,298.41,3,2,2,"3,2,2",2.333333333333333,Hibernating
17256,108,2,240.0,2,2,1,"2,2,1",1.6666666666666667,About to Sleep
17259,149,2,603.37,2,2,3,"2,2,3",2.333333333333333,Hibernating
17262,53,5,1253.36,3,4,4,"3,4,4",3.6666666666666665,Loyal
17263,209,1,63.440000000000005,1,1,1,"1,1,1",1.0,Lost
17265,139,2,562.9,2,2,3,"2,2,3",2.333333333333333,Hibernating
17266,3,3,310.64,5,3,2,"5,3,2",3.333333333333333,Potential Loyalists
17267,128,2,317.61999999999995,2,2,2,"2,2,2",2.0,Hibernating
17268,108,4,763.6400000000001,2,4,3,"2,4,3",3.0,At Risk
17272,43,4,2148.63,3,4,5,"3,4,5",4.0,Loyal
17274,36,1,111.98000000000002,3,1,1,"3,1,1",1.6666666666666667,New Customers
17277,228,2,1065.35,1,2,4,"1,2,4",2.333333333333333,At Risk
17278,242,1,246.04,1,1,1,"1,1,1",1.0,Lost
17279,58,1,187.83,3,1,1,"3,1,1",1.6666666666666667,New Customers
17282,131,3,1703.41,2,3,4,"2,3,4",3.0,At Risk
17284,61,6,1652.58,3,4,4,"3,4,4",3.6666666666666665,Loyal
17286,22,1,153.92000000000002,4,1,1,"4,1,1",2.0,New Customers
17287,27,7,1064.11,4,5,4,"4,5,4",4.333333333333333,Champions
17288,10,7,1419.73,5,5,4,"5,5,4",4.666666666666667,Champions
17289,32,3,944.41,4,3,4,"4,3,4",3.6666666666666665,Need Attention
17290,4,2,525.24,5,2,3,"5,2,3",3.333333333333333,Promising
17291,309,1,550.8000000000001,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
17293,9,9,1875.11,5,5,4,"5,5,4",4.666666666666667,Champions
17295,29,3,556.95,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
17297,18,1,131.78,4,1,1,"4,1,1",2.0,New Customers
17298,102,2,498.42,2,2,3,"2,2,3",2.333333333333333,Hibernating
17299,12,4,669.11,5,4,3,"5,4,3",4.0,Loyal
17301,22,1,197.63,4,1,1,"4,1,1",2.0,New Customers
17302,15,5,1135.63,4,4,4,"4,4,4",4.0,Loyal
17303,362,1,250.04,1,1,1,"1,1,1",1.0,Lost
17306,11,19,8631.310000000001,5,5,5,"5,5,5",5.0,Champions
17309,96,1,82.75,2,1,1,"2,1,1",1.3333333333333333,Hibernating
17311,79,2,1384.85,2,2,4,"2,2,4",2.6666666666666665,At Risk
17312,139,3,644.3,2,3,3,"2,3,3",2.6666666666666665,Hibernating
17313,32,1,2328.84,4,1,5,"4,1,5",3.333333333333333,Promising
17314,25,8,2527.92,4,5,5,"4,5,5",4.666666666666667,Champions
17315,2,38,6292.26,5,5,5,"5,5,5",5.0,Champions
17317,47,3,2600.34,3,3,5,"3,3,5",3.6666666666666665,Loyal
17320,101,3,1200.62,2,3,4,"2,3,4",3.0,At Risk
17321,9,2,700.8599999999999,5,2,3,"5,2,3",3.333333333333333,Promising
17323,16,7,921.07,4,5,3,"4,5,3",4.0,Potential Loyalists
17324,18,4,990.23,4,4,4,"4,4,4",4.0,Loyal
17325,281,1,96.8,1,1,1,"1,1,1",1.0,Lost
17329,15,2,523.11,4,2,3,"4,2,3",3.0,Potential Loyalists
17330,23,2,363.9,4,2,2,"4,2,2",2.6666666666666665,New Customers
17331,124,1,175.2,2,1,1,"2,1,1",1.3333333333333333,Hibernating
17333,86,1,494.25,2,1,3,"2,1,3",2.0,About to Sleep
17334,303,2,307.02000000000004,1,2,2,"1,2,2",1.6666666666666667,Hibernating
17337,152,4,2027.87,2,4,4,"2,4,4",3.333333333333333,At Risk
17338,18,8,6643.93,4,5,5,"4,5,5",4.666666666666667,Champions
17339,95,2,243.36,2,2,1,"2,2,1",1.6666666666666667,About to Sleep
17340,30,11,12353.29,4,5,5,"4,5,5",4.666666666666667,Champions
17341,157,3,781.3599999999999,2,3,3,"2,3,3",2.6666666666666665,Hibernating
17343,356,1,193.64,1,1,1,"1,1,1",1.0,Lost
17344,47,1,160.57000000000002,3,1,1,"3,1,1",1.6666666666666667,New Customers
17345,16,4,537.74,4,4,3,"4,4,3",3.6666666666666665,Need Attention
17346,4,15,2676.56,5,5,5,"5,5,5",5.0,Champions
17347,87,1,228.96,2,1,1,"2,1,1",1.3333333333333333,Hibernating
17348,15,5,1159.52,4,4,4,"4,4,4",4.0,Loyal
17349,180,1,110.75,1,1,1,"1,1,1",1.0,Lost
17350,9,4,1286.0700000000002,5,4,4,"5,4,4",4.333333333333333,Champions
17351,37,3,587.15,3,3,3,"3,3,3",3.0,Potential Loyalists
17353,130,2,1740.0,2,2,4,"2,2,4",2.6666666666666665,At Risk
17354,51,1,1393.06,3,1,4,"3,1,4",2.6666666666666665,Promising
17356,312,1,178.21999999999997,1,1,1,"1,1,1",1.0,Lost
17357,25,2,388.14,4,2,2,"4,2,2",2.6666666666666665,New Customers
17358,304,2,365.85,1,2,2,"1,2,2",1.6666666666666667,Hibernating
17359,12,1,127.86,5,1,1,"5,1,1",2.333333333333333,New Customers
17360,18,3,585.7900000000001,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
17361,50,3,488.2,3,3,2,"3,3,2",2.6666666666666665,Hibernating
17362,240,2,312.23,1,2,2,"1,2,2",1.6666666666666667,Hibernating
17364,1,11,4481.18,5,5,5,"5,5,5",5.0,Champions
17365,13,8,4801.56,5,5,5,"5,5,5",5.0,Champions
17367,239,1,168.39999999999998,1,1,1,"1,1,1",1.0,Lost
17368,24,8,1912.67,4,5,4,"4,5,4",4.333333333333333,Champions
17370,73,4,446.18,2,4,2,"2,4,2",2.6666666666666665,At Risk
17371,18,3,423.89,4,3,2,"4,3,2",3.0,Potential Loyalists
17372,41,8,1342.68,3,5,4,"3,5,4",4.0,Loyal
17373,41,4,646.92,3,4,3,"3,4,3",3.333333333333333,Need Attention
17374,219,2,495.77,1,2,3,"1,2,3",2.0,Hibernating
17375,200,3,400.1,1,3,2,"1,3,2",2.0,Hibernating
17376,71,2,203.2,3,2,1,"3,2,1",2.0,About to Sleep
17377,24,20,4100.92,4,5,5,"4,5,5",4.666666666666667,Champions
17379,12,1,404.66,5,1,2,"5,1,2",2.6666666666666665,New Customers
17381,9,29,20275.61,5,5,5,"5,5,5",5.0,Champions
17382,66,1,65.4,3,1,1,"3,1,1",1.6666666666666667,New Customers
17383,5,1,199.29,5,1,1,"5,1,1",2.333333333333333,New Customers
17384,20,2,336.4,4,2,2,"4,2,2",2.6666666666666665,New Customers
17385,15,1,261.11,4,1,2,"4,1,2",2.333333333333333,New Customers
17386,8,6,2686.42,5,4,5,"5,4,5",4.666666666666667,Champions
17387,20,2,784.1100000000001,4,2,3,"4,2,3",3.0,Potential Loyalists
17388,78,4,1259.56,2,4,4,"2,4,4",3.333333333333333,At Risk
17389,1,34,31833.68,5,5,5,"5,5,5",5.0,Champions
17391,164,2,508.8,2,2,3,"2,2,3",2.333333333333333,Hibernating
17392,307,2,457.91,1,2,2,"1,2,2",1.6666666666666667,Hibernating
17394,220,1,203.86999999999995,1,1,1,"1,1,1",1.0,Lost
17396,40,8,7330.8,3,5,5,"3,5,5",4.333333333333333,Loyal
17397,23,2,696.41,4,2,3,"4,2,3",3.0,Potential Loyalists
