CustomerID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMCell,RFMScore
16968,5,2,439.43000000000006,5,2,2,"5,2,2",3.0
16969,40,3,650.41,3,3,3,"3,3,3",3.0
16971,39,1,357.21,3,1,2,"3,1,2",2.0
16976,268,1,251.52,1,1,2,"1,1,2",1.3333333333333333
16978,78,1,344.3299999999999,2,1,2,"2,1,2",1.6666666666666667
16979,4,6,1852.0,5,4,4,"5,4,4",4.333333333333333
16980,256,2,1078.9600000000003,1,2,4,"1,2,4",2.3333333333333335
16982,61,1,384.06,3,1,2,"3,1,2",2.0
16983,13,7,1931.25,5,5,4,"5,5,4",4.666666666666667
16984,89,2,4481.35,2,2,5,"2,2,5",3.0
16985,18,10,5464.12,4,5,5,"4,5,5",4.666666666666667
16986,30,2,1873.2,4,2,4,"4,2,4",3.3333333333333335
16987,4,7,1625.05,5,5,4,"5,5,4",4.666666666666667
16988,6,1,126.12,5,1,1,"5,1,1",2.3333333333333335
16989,8,6,1133.25,5,4,4,"5,4,4",4.333333333333333
16990,219,1,179.0,1,1,1,"1,1,1",1.0
16992,11,5,1614.31,5,4,4,"5,4,4",4.333333333333333
16996,31,6,1456.96,4,4,4,"4,4,4",4.0
16997,289,3,702.0,1,3,3,"1,3,3",2.3333333333333335
16998,150,4,295.0,2,4,2,"2,4,2",2.6666666666666665
16999,24,2,484.82000000000005,4,2,2,"4,2,2",2.6666666666666665
17001,1,11,3989.5699999999997,5,5,5,"5,5,5",5.0
17002,86,3,1493.73,2,3,4,"2,3,4",3.0
17004,47,2,1412.94,3,2,4,"3,2,4",3.0
17006,5,4,781.7800000000001,5,4,3,"5,4,3",4.0
17007,51,6,889.9300000000001,3,4,3,"3,4,3",3.3333333333333335
17010,19,1,195.36,4,1,1,"4,1,1",2.0
17011,31,1,270.9,4,1,2,"4,1,2",2.3333333333333335
17014,9,3,586.33,5,3,3,"5,3,3",3.6666666666666665
17015,29,3,1842.5599999999997,4,3,4,"4,3,4",3.6666666666666665
17017,3,20,8694.26,5,5,5,"5,5,5",5.0
17018,41,2,920.1,3,2,3,"3,2,3",2.6666666666666665
17019,12,4,1272.61,5,4,4,"5,4,4",4.333333333333333
17022,32,1,71.0,4,1,1,"4,1,1",2.0
17024,46,3,95.85,3,3,1,"3,3,1",2.3333333333333335
17025,61,3,357.77,3,3,2,"3,3,2",2.6666666666666665
17026,186,2,154.83,1,2,1,"1,2,1",1.3333333333333333
17027,79,6,890.29,2,4,3,"2,4,3",3.0
17029,111,2,716.0,2,2,3,"2,2,3",2.3333333333333335
17030,64,1,146.87000000000003,3,1,1,"3,1,1",1.6666666666666667
17031,12,2,380.35,5,2,2,"5,2,2",3.0
17033,87,3,1030.1399999999999,2,3,4,"2,3,4",3.0
17034,17,3,745.52,4,3,3,"4,3,3",3.3333333333333335
17035,246,2,433.53000000000003,1,2,2,"1,2,2",1.6666666666666667
17037,88,1,1267.32,2,1,4,"2,1,4",2.3333333333333335
17038,31,1,112.40000000000002,4,1,1,"4,1,1",2.0
17040,138,1,449.73,2,1,2,"2,1,2",1.6666666666666667
17041,27,3,1081.57,4,3,4,"4,3,4",3.6666666666666665
17042,3,5,1044.3799999999999,5,4,4,"5,4,4",4.333333333333333
17043,33,4,1735.1799999999998,4,4,4,"4,4,4",4.0
17044,26,1,948.48,4,1,4,"4,1,4",3.0
17045,114,3,339.44,2,3,2,"2,3,2",2.3333333333333335
17046,158,1,642.0199999999999,2,1,3,"2,1,3",2.0
17047,86,3,1100.9,2,3,4,"2,3,4",3.0
17048,118,3,925.3500000000001,2,3,3,"2,3,3",2.6666666666666665
17049,3,9,5659.9800000000005,5,5,5,"5,5,5",5.0
17050,97,6,3228.8399999999997,2,4,5,"2,4,5",3.6666666666666665
17051,195,1,247.14,1,1,1,"1,1,1",1.0
17052,29,1,413.75,4,1,2,"4,1,2",2.3333333333333335
17053,131,1,498.48,2,1,3,"2,1,3",2.0
17054,29,5,1356.33,4,4,4,"4,4,4",4.0
17058,82,3,1179.89,2,3,4,"2,3,4",3.0
17059,30,5,3095.04,4,4,5,"4,4,5",4.333333333333333
17060,267,1,234.24,1,1,1,"1,1,1",1.0
17061,74,11,5232.2300000000005,2,5,5,"2,5,5",4.0
17062,314,4,538.37,1,4,3,"1,4,3",2.6666666666666665
17063,22,7,1461.1399999999999,4,5,4,"4,5,4",4.333333333333333
17064,59,3,859.35,3,3,3,"3,3,3",3.0
17068,13,21,4552.14,5,5,5,"5,5,5",5.0
17069,29,9,2709.7,4,5,5,"4,5,5",4.666666666666667
17070,115,1,312.14,2,1,2,"2,1,2",1.6666666666666667
17071,29,9,2429.03,4,5,5,"4,5,5",4.666666666666667
17073,18,4,1446.09,4,4,4,"4,4,4",4.0
17075,18,4,834.12,4,4,3,"4,4,3",3.6666666666666665
17076,37,3,841.0799999999999,3,3,3,"3,3,3",3.0
17078,37,2,378.2,3,2,2,"3,2,2",2.3333333333333335
17079,79,1,118.8,2,1,1,"2,1,1",1.3333333333333333
17080,23,2,287.62,4,2,2,"4,2,2",2.6666666666666665
17081,26,2,290.16,4,2,2,"4,2,2",2.6666666666666665
17082,34,2,2003.8500000000001,3,2,4,"3,2,4",3.0
17083,110,3,1405.78,2,3,4,"2,3,4",3.0
17084,36,2,2949.75,3,2,5,"3,2,5",3.3333333333333335
17085,124,5,1566.65,2,4,4,"2,4,4",3.3333333333333335
17086,8,6,2050.08,5,4,4,"5,4,4",4.333333333333333
17088,29,4,1991.01,4,4,4,"4,4,4",4.0
17090,5,7,2043.95,5,5,4,"5,5,4",4.666666666666667
17091,3,9,3827.76,5,5,5,"5,5,5",5.0
17092,51,4,1777.78,3,4,4,"3,4,4",3.6666666666666665
17094,323,1,301.99999999999994,1,1,2,"1,1,2",1.3333333333333333
17095,23,3,1324.16,4,3,4,"4,3,4",3.6666666666666665
17096,16,4,1022.13,4,4,4,"4,4,4",4.0
17097,3,8,954.42,5,5,4,"5,5,4",4.666666666666667
17100,19,2,971.74,4,2,4,"4,2,4",3.3333333333333335
17101,11,4,1621.73,5,4,4,"5,4,4",4.333333333333333
17102,262,1,25.5,1,1,1,"1,1,1",1.0
17105,160,2,665.78,2,2,3,"2,2,3",2.3333333333333335
17107,34,6,10815.43,3,4,5,"3,4,5",4.0
17109,30,6,885.04,4,4,3,"4,4,3",3.6666666666666665
17110,166,1,163.3,2,1,1,"2,1,1",1.3333333333333333
17111,48,1,248.61,3,1,1,"3,1,1",1.6666666666666667
17114,6,8,808.62,5,5,3,"5,5,3",4.333333333333333
17115,9,3,837.5,5,3,3,"5,3,3",3.6666666666666665
17117,289,1,116.2,1,1,1,"1,1,1",1.0
17118,318,1,157.02,1,1,1,"1,1,1",1.0
17119,4,2,606.91,5,2,3,"5,2,3",3.3333333333333335
17120,234,1,307.46000000000004,1,1,2,"1,1,2",1.3333333333333333
17122,120,1,138.32,2,1,1,"2,1,1",1.3333333333333333
17123,162,1,345.29999999999995,2,1,2,"2,1,2",1.6666666666666667
17124,186,1,298.89,1,1,2,"1,1,2",1.3333333333333333
17125,51,1,259.35,3,1,2,"3,1,2",2.0
17126,153,5,1004.75,2,4,4,"2,4,4",3.3333333333333335
17128,335,1,157.08999999999995,1,1,1,"1,1,1",1.0
17131,6,5,2463.17,5,4,5,"5,4,5",4.666666666666667
17133,16,7,4892.24,4,5,5,"4,5,5",4.666666666666667
17134,107,2,424.99999999999994,2,2,2,"2,2,2",2.0
17135,17,7,1139.73,4,5,4,"4,5,4",4.333333333333333
17138,276,1,380.5,1,1,2,"1,1,2",1.3333333333333333
17139,16,12,10668.470000000001,4,5,5,"4,5,5",4.666666666666667
17140,248,1,465.32,1,1,2,"1,1,2",1.3333333333333333
17142,240,1,578.9999999999999,1,1,3,"1,1,3",1.6666666666666667
17144,2,2,984.5699999999999,5,2,4,"5,2,4",3.6666666666666665
17146,106,3,749.7800000000001,2,3,3,"2,3,3",2.6666666666666665
17147,23,4,1714.59,4,4,4,"4,4,4",4.0
17148,52,1,124.88,3,1,1,"3,1,1",1.6666666666666667
17152,195,3,1689.5,1,3,4,"1,3,4",2.6666666666666665
17153,25,1,213.78,4,1,1,"4,1,1",2.0
17154,76,1,329.34,2,1,2,"2,1,2",1.6666666666666667
17155,18,2,251.70000000000002,4,2,2,"4,2,2",2.6666666666666665
17157,8,2,319.0,5,2,2,"5,2,2",3.0
17158,33,3,1266.97,4,3,4,"4,3,4",3.6666666666666665
17159,22,3,1538.88,4,3,4,"4,3,4",3.6666666666666665
17160,32,6,3518.0299999999997,4,4,5,"4,4,5",4.333333333333333
17162,29,10,1715.46,4,5,4,"4,5,4",4.333333333333333
17163,22,2,293.1,4,2,2,"4,2,2",2.6666666666666665
17164,33,7,2467.35,4,5,5,"4,5,5",4.666666666666667
17165,285,1,158.68,1,1,1,"1,1,1",1.0
17166,39,2,206.34,3,2,1,"3,2,1",2.0
17169,58,2,835.78,3,2,3,"3,2,3",2.6666666666666665
17171,290,1,224.91,1,1,1,"1,1,1",1.0
17172,79,1,317.76,2,1,2,"2,1,2",1.6666666666666667
17173,6,8,3766.6,5,5,5,"5,5,5",5.0
17174,218,1,59.9,1,1,1,"1,1,1",1.0
17175,45,4,1443.69,3,4,4,"3,4,4",3.6666666666666665
17176,202,1,306.13,1,1,2,"1,1,2",1.3333333333333333
17179,179,3,711.79,1,3,3,"1,3,3",2.3333333333333335
17180,57,4,796.03,3,4,3,"3,4,3",3.3333333333333335
17181,58,2,239.92000000000002,3,2,1,"3,2,1",2.0
17183,8,6,3347.3100000000004,5,4,5,"5,4,5",4.666666666666667
17186,47,2,144.0,3,2,1,"3,2,1",2.0
17187,227,1,203.95,1,1,1,"1,1,1",1.0
17188,12,7,2474.23,5,5,5,"5,5,5",5.0
17189,107,2,384.4,2,2,2,"2,2,2",2.0
17190,59,2,444.74,3,2,2,"3,2,2",2.3333333333333335
17191,29,7,2095.13,4,5,5,"4,5,5",4.666666666666667
17193,36,7,1699.3,3,5,4,"3,5,4",4.0
17194,274,2,262.62,1,2,2,"1,2,2",1.6666666666666667
17197,30,1,1013.01,4,1,4,"4,1,4",3.0
17198,24,3,692.22,4,3,3,"4,3,3",3.3333333333333335
17201,54,1,342.63,3,1,2,"3,1,2",2.0
17203,36,6,3563.85,3,4,5,"3,4,5",4.0
17204,176,4,1564.56,2,4,4,"2,4,4",3.3333333333333335
17205,54,1,384.08,3,1,2,"3,1,2",2.0
17206,54,1,204.24,3,1,1,"3,1,1",1.6666666666666667
17211,27,8,2317.2200000000003,4,5,5,"4,5,5",4.666666666666667
17212,254,1,226.85,1,1,1,"1,1,1",1.0
17213,41,7,2781.23,3,5,5,"3,5,5",4.333333333333333
17214,61,6,1069.1200000000001,3,4,4,"3,4,4",3.6666666666666665
17217,235,1,113.5,1,1,1,"1,1,1",1.0
17218,5,10,1960.72,5,5,4,"5,5,4",4.666666666666667
17219,32,1,114.23,4,1,1,"4,1,1",2.0
17220,25,14,3198.25,4,5,5,"4,5,5",4.666666666666667
17221,8,2,335.13,5,2,2,"5,2,2",3.0
17222,66,1,354.15,3,1,2,"3,1,2",2.0
17223,311,2,426.79,1,2,2,"1,2,2",1.6666666666666667
17226,309,1,393.49,1,1,2,"1,1,2",1.3333333333333333
17227,19,6,939.3199999999999,4,4,3,"4,4,3",3.6666666666666665
17228,16,8,1906.09,4,5,4,"4,5,4",4.333333333333333
17229,97,2,318.76,2,2,2,"2,2,2",2.0
17230,265,8,3638.4100000000003,1,5,5,"1,5,5",3.6666666666666665
17231,13,10,3174.3199999999997,5,5,5,"5,5,5",5.0
17232,3,2,421.52,5,2,2,"5,2,2",3.0
17233,36,1,190.88,3,1,1,"3,1,1",1.6666666666666667
17234,183,1,149.89,1,1,1,"1,1,1",1.0
17235,26,2,550.06,4,2,3,"4,2,3",3.0
17236,13,6,916.13,5,4,3,"5,4,3",4.0
17237,12,2,314.69,5,2,2,"5,2,2",3.0
17238,3,17,3744.65,5,5,5,"5,5,5",5.0
17239,313,1,382.50000000000006,1,1,2,"1,1,2",1.3333333333333333
17242,109,2,1135.04,2,2,4,"2,2,4",2.6666666666666665
17243,2,26,8676.85,5,5,5,"5,5,5",5.0
17244,54,1,954.9,3,1,4,"3,1,4",2.6666666666666665
17245,205,1,171.45,1,1,1,"1,1,1",1.0
17247,16,1,282.19,4,1,2,"4,1,2",2.3333333333333335
17248,121,1,318.65000000000003,2,1,2,"2,1,2",1.6666666666666667
17250,4,2,384.52000000000004,5,2,2,"5,2,2",3.0
17251,363,1,283.28,1,1,2,"1,1,2",1.3333333333333333
17252,117,2,353.85999999999996,2,2,2,"2,2,2",2.0
17253,19,1,178.26,4,1,1,"4,1,1",2.0
17254,5,2,272.44000000000005,5,2,2,"5,2,2",3.0
17255,41,2,298.40999999999997,3,2,2,"3,2,2",2.3333333333333335
17256,108,2,240.0,2,2,1,"2,2,1",1.6666666666666667
17259,149,2,603.37,2,2,3,"2,2,3",2.3333333333333335
17262,53,5,1253.3600000000001,3,4,4,"3,4,4",3.6666666666666665
17263,209,1,63.440000000000005,1,1,1,"1,1,1",1.0
17265,139,2,562.9,2,2,3,"2,2,3",2.3333333333333335
17266,3,3,310.64,5,3,2,"5,3,2",3.3333333333333335
17267,128,2,317.61999999999995,2,2,2,"2,2,2",2.0
17268,108,4,763.6400000000001,2,4,3,"2,4,3",3.0
17272,43,4,2148.63,3,4,5,"3,4,5",4.0
17274,36,1,111.98000000000002,3,1,1,"3,1,1",1.6666666666666667
17277,228,2,1065.35,1,2,4,"1,2,4",2.3333333333333335
17278,242,1,246.04,1,1,1,"1,1,1",1.0
17279,58,1,187.83,3,1,1,"3,1,1",1.6666666666666667
17282,131,3,1703.41,2,3,4,"2,3,4",3.0
17284,61,6,1652.58,3,4,4,"3,4,4",3.6666666666666665
17286,22,1,153.92000000000002,4,1,1,"4,1,1",2.0
17287,27,7,1064.11,4,5,4,"4,5,4",4.333333333333333
17288,10,7,1419.73,5,5,4,"5,5,4",4.666666666666667
17289,32,3,944.4100000000001,4,3,4,"4,3,4",3.6666666666666665
17290,4,2,525.24,5,2,3,"5,2,3",3.3333333333333335
17291,309,1,550.8000000000001,1,1,3,"1,1,3",1.6666666666666667
17293,9,9,1875.1100000000001,5,5,4,"5,5,4",4.666666666666667
17295,29,3,556.95,4,3,3,"4,3,3",3.3333333333333335
17297,18,1,131.78,4,1,1,"4,1,1",2.0
17298,102,2,498.41999999999996,2,2,3,"2,2,3",2.3333333333333335
17299,12,4,669.11,5,4,3,"5,4,3",4.0
17301,22,1,197.63,4,1,1,"4,1,1",2.0
17302,15,5,1135.63,4,4,4,"4,4,4",4.0
17303,362,1,250.04,1,1,1,"1,1,1",1.0
17306,11,19,8631.310000000001,5,5,5,"5,5,5",5.0
17309,96,1,82.75,2,1,1,"2,1,1",1.3333333333333333
17311,79,2,1384.85,2,2,4,"2,2,4",2.6666666666666665
17312,139,3,644.3,2,3,3,"2,3,3",2.6666666666666665
17313,32,1,2328.84,4,1,5,"4,1,5",3.3333333333333335
17314,25,8,2527.92,4,5,5,"4,5,5",4.666666666666667
17315,2,38,6292.26,5,5,5,"5,5,5",5.0
17317,47,3,2600.34,3,3,5,"3,3,5",3.6666666666666665
17320,101,3,1200.6200000000001,2,3,4,"2,3,4",3.0
17321,9,2,700.8599999999999,5,2,3,"5,2,3",3.3333333333333335
17323,16,7,921.07,4,5,3,"4,5,3",4.0
17324,18,4,990.2299999999999,4,4,4,"4,4,4",4.0
17325,281,1,96.8,1,1,1,"1,1,1",1.0
17329,15,2,523.11,4,2,3,"4,2,3",3.0
17330,23,2,363.9,4,2,2,"4,2,2",2.6666666666666665
17331,124,1,175.2,2,1,1,"2,1,1",1.3333333333333333
17333,86,1,494.25,2,1,3,"2,1,3",2.0
17334,303,2,307.02000000000004,1,2,2,"1,2,2",1.6666666666666667
17337,152,4,2027.8700000000001,2,4,4,"2,4,4",3.3333333333333335
17338,18,8,6643.93,4,5,5,"4,5,5",4.666666666666667
17339,95,2,243.36,2,2,1,"2,2,1",1.6666666666666667
17340,30,11,12353.289999999999,4,5,5,"4,5,5",4.666666666666667
17341,157,3,781.3599999999999,2,3,3,"2,3,3",2.6666666666666665
17343,356,1,193.64,1,1,1,"1,1,1",1.0
17344,47,1,160.57000000000002,3,1,1,"3,1,1",1.6666666666666667
17345,16,4,537.74,4,4,3,"4,4,3",3.6666666666666665
17346,4,15,2676.56,5,5,5,"5,5,5",5.0
17347,87,1,228.96,2,1,1,"2,1,1",1.3333333333333333
17348,15,5,1159.52,4,4,4,"4,4,4",4.0
17349,180,1,110.75,1,1,1,"1,1,1",1.0
17350,9,4,1286.0700000000002,5,4,4,"5,4,4",4.333333333333333
17351,37,3,587.15,3,3,3,"3,3,3",3.0
17353,130,2,1740.0,2,2,4,"2,2,4",2.6666666666666665
17354,51,1,1393.06,3,1,4,"3,1,4",2.6666666666666665
17356,312,1,178.21999999999997,1,1,1,"1,1,1",1.0
17357,25,2,388.14,4,2,2,"4,2,2",2.6666666666666665
17358,304,2,365.85,1,2,2,"1,2,2",1.6666666666666667
17359,12,1,127.86,5,1,1,"5,1,1",2.3333333333333335
17360,18,3,585.7900000000001,4,3,3,"4,3,3",3.3333333333333335
17361,50,3,488.2,3,3,2,"3,3,2",2.6666666666666665
17362,240,2,312.23,1,2,2,"1,2,2",1.6666666666666667
17364,1,11,4481.18,5,5,5,"5,5,5",5.0
17365,13,8,4801.56,5,5,5,"5,5,5",5.0
17367,239,1,168.39999999999998,1,1,1,"1,1,1",1.0
17368,24,8,1912.67,4,5,4,"4,5,4",4.333333333333333
17370,73,4,446.18,2,4,2,"2,4,2",2.6666666666666665
17371,18,3,423.89,4,3,2,"4,3,2",3.0
17372,41,8,1342.68,3,5,4,"3,5,4",4.0
17373,41,4,646.92,3,4,3,"3,4,3",3.3333333333333335
17374,219,2,495.77,1,2,3,"1,2,3",2.0
17375,200,3,400.09999999999997,1,3,2,"1,3,2",2.0
17376,71,2,203.2,3,2,1,"3,2,1",2.0
17377,24,20,4100.92,4,5,5,"4,5,5",4.666666666666667
17379,12,1,404.66,5,1,2,"5,1,2",2.6666666666666665
17381,9,29,20275.61,5,5,5,"5,5,5",5.0
17382,66,1,65.4,3,1,1,"3,1,1",1.6666666666666667
17383,5,1,199.29,5,1,1,"5,1,1",2.3333333333333335
17384,20,2,336.4,4,2,2,"4,2,2",2.6666666666666665
17385,15,1,261.11,4,1,2,"4,1,2",2.3333333333333335
17386,8,6,2686.42,5,4,5,"5,4,5",4.666666666666667
17387,20,2,784.1100000000001,4,2,3,"4,2,3",3.0
17388,78,4,1259.56,2,4,4,"2,4,4",3.3333333333333335
17389,1,34,31833.68,5,5,5,"5,5,5",5.0
17391,164,2,508.8,2,2,3,"2,2,3",2.3333333333333335
17392,307,2,457.91,1,2,2,"1,2,2",1.6666666666666667
17394,220,1,203.86999999999995,1,1,1,"1,1,1",1.0
17396,40,8,7330.8,3,5,5,"3,5,5",4.333333333333333
17397,23,2,696.41,4,2,3,"4,2,3",3.0
17398,115,3,653.3800000000001,2,3,3,"2,3,3",2.6666666666666665
17400,127,5,2129.96,2,4,5,"2,4,5",3.6666666666666665
17402,5,13,2633.85,5,5,5,"5,5,5",5.0
17403,37,1,281.62,3,1,2,"3,1,2",2.0
17404,5,15,31906.82,5,5,5,"5,5,5",5.0
17405,2,3,1031.41,5,3,4,"5,3,4",4.0
17406,334,3,2200.42,1,3,5,"1,3,5",3.0
17408,164,1,32.65,2,1,1,"2,1,1",1.3333333333333333
17409,185,2,771.85,1,2,3,"1,2,3",2.0
17410,17,5,1214.72,4,4,4,"4,4,4",4.0
17411,13,3,778.94,5,3,3,"5,3,3",3.6666666666666665
17412,3,7,1258.0600000000002,5,5,4,"5,5,4",4.666666666666667
17414,44,2,778.0,3,2,3,"3,2,3",2.6666666666666665
17415,80,1,507.8399999999999,2,1,3,"2,1,3",2.0
17416,30,7,6893.42,4,5,5,"4,5,5",4.666666666666667
17418,43,2,463.46000000000004,3,2,2,"3,2,2",2.3333333333333335
17419,12,12,4226.57,5,5,5,"5,5,5",5.0
17420,51,3,598.83,3,3,3,"3,3,3",3.0
17422,17,6,1979.37,4,4,4,"4,4,4",4.0
17423,47,2,698.4100000000001,3,2,3,"3,2,3",2.6666666666666665
17425,20,2,759.1700000000001,4,2,3,"4,2,3",3.0
17426,9,6,5037.26,5,4,5,"5,4,5",4.666666666666667
17427,72,1,100.8,3,1,1,"3,1,1",1.6666666666666667
17428,1,28,17256.85,5,5,5,"5,5,5",5.0
17429,129,3,524.9200000000001,2,3,3,"2,3,3",2.6666666666666665
17430,33,2,265.76,4,2,2,"4,2,2",2.6666666666666665
17431,314,1,403.3,1,1,2,"1,1,2",1.3333333333333333
17432,19,2,365.76,4,2,2,"4,2,2",2.6666666666666665
17433,89,1,303.16,2,1,2,"2,1,2",1.6666666666666667
17434,3,7,2373.82,5,5,5,"5,5,5",5.0
17436,2,2,216.3,5,2,1,"5,2,1",2.6666666666666665
17438,254,1,388.4500000000001,1,1,2,"1,1,2",1.3333333333333333
17440,157,3,186.42,2,3,1,"2,3,1",2.0
17442,37,6,2248.56,3,4,5,"3,4,5",4.0
17443,220,1,534.24,1,1,3,"1,1,3",1.6666666666666667
17444,148,3,2940.04,2,3,5,"2,3,5",3.3333333333333335
17446,177,2,120.89999999999999,2,2,1,"2,2,1",1.6666666666666667
17447,41,2,541.53,3,2,3,"3,2,3",2.6666666666666665
17449,3,7,2520.86,5,5,5,"5,5,5",5.0
17450,9,46,194550.79,5,5,5,"5,5,5",5.0
17451,2,7,1721.4,5,5,4,"5,5,4",4.666666666666667
17453,18,2,486.7199999999999,4,2,2,"4,2,2",2.6666666666666665
17454,193,4,517.53,1,4,3,"1,4,3",2.6666666666666665
17455,204,1,131.7,1,1,1,"1,1,1",1.0
17456,366,1,249.86,1,1,1,"1,1,1",1.0
17457,127,5,1737.6999999999998,2,4,4,"2,4,4",3.3333333333333335
17458,16,1,316.49999999999994,4,1,2,"4,1,2",2.3333333333333335
17459,44,2,657.3,3,2,3,"3,2,3",2.6666666666666665
17460,95,6,622.4300000000001,2,4,3,"2,4,3",3.0
17461,23,3,757.4599999999999,4,3,3,"4,3,3",3.3333333333333335
17462,61,2,675.69,3,2,3,"3,2,3",2.6666666666666665
17463,17,5,1896.4099999999999,4,4,4,"4,4,4",4.0
17464,159,1,289.96000000000004,2,1,2,"2,1,2",1.6666666666666667
17466,11,2,763.28,5,2,3,"5,2,3",3.3333333333333335
17468,11,2,137.0,5,2,1,"5,2,1",2.6666666666666665
17469,17,5,1870.97,4,4,4,"4,4,4",4.0
17470,45,5,1125.07,3,4,4,"3,4,4",3.6666666666666665
17472,192,3,710.29,1,3,3,"1,3,3",2.3333333333333335
17475,80,1,194.36999999999995,2,1,1,"2,1,1",1.3333333333333333
17480,78,1,511.82,2,1,3,"2,1,3",2.0
17481,4,4,1255.5900000000001,5,4,4,"5,4,4",4.333333333333333
17483,66,3,414.04,3,3,2,"3,3,2",2.6666666666666665
17486,262,1,396.87,1,1,2,"1,1,2",1.3333333333333333
17489,59,2,376.64,3,2,2,"3,2,2",2.3333333333333335
17490,1,7,2092.32,5,5,5,"5,5,5",5.0
17491,2,10,3558.8700000000003,5,5,5,"5,5,5",5.0
17492,249,1,374.57,1,1,2,"1,1,2",1.3333333333333333
17495,8,2,497.56000000000006,5,2,3,"5,2,3",3.3333333333333335
17496,359,1,271.05,1,1,2,"1,1,2",1.3333333333333333
17498,76,1,272.22,2,1,2,"2,1,2",1.6666666666666667
17499,290,1,622.88,1,1,3,"1,1,3",1.6666666666666667
17500,18,3,1138.0,4,3,4,"4,3,4",3.6666666666666665
17501,221,2,288.6,1,2,2,"1,2,2",1.6666666666666667
17502,10,4,689.1000000000001,5,4,3,"5,4,3",4.0
17503,3,2,558.96,5,2,3,"5,2,3",3.3333333333333335
17504,207,9,2997.03,1,5,5,"1,5,5",3.6666666666666665
17505,162,2,1145.84,2,2,4,"2,2,4",2.6666666666666665
17506,76,1,302.20000000000005,2,1,2,"2,1,2",1.6666666666666667
17507,262,2,605.5799999999999,1,2,3,"1,2,3",2.0
17508,281,1,387.31,1,1,2,"1,1,2",1.3333333333333333
17509,58,8,6115.14,3,5,5,"3,5,5",4.333333333333333
17510,25,1,308.48,4,1,2,"4,1,2",2.3333333333333335
17511,3,31,91062.38,5,5,5,"5,5,5",5.0
17512,29,10,2924.9900000000002,4,5,5,"4,5,5",4.666666666666667
17513,73,1,513.2,2,1,3,"2,1,3",2.0
17514,129,1,208.65,2,1,1,"2,1,1",1.3333333333333333
17515,32,4,639.02,4,4,3,"4,4,3",3.6666666666666665
17516,16,5,768.08,4,4,3,"4,4,3",3.6666666666666665
17517,309,1,153.94,1,1,1,"1,1,1",1.0
17519,18,6,1844.02,4,4,4,"4,4,4",4.0
17520,54,1,546.81,3,1,3,"3,1,3",2.3333333333333335
17521,30,3,723.2099999999999,4,3,3,"4,3,3",3.3333333333333335
17522,2,5,1070.7099999999998,5,4,4,"5,4,4",4.333333333333333
17523,12,4,652.74,5,4,3,"5,4,3",4.0
17524,362,1,145.0,1,1,1,"1,1,1",1.0
17525,360,1,422.7,1,1,2,"1,1,2",1.3333333333333333
17526,5,4,1195.9,5,4,4,"5,4,4",4.333333333333333
17527,54,4,939.37,3,4,3,"3,4,3",3.3333333333333335
17528,2,8,3628.5,5,5,5,"5,5,5",5.0
17530,2,10,2385.0,5,5,5,"5,5,5",5.0
17531,191,1,296.7,1,1,2,"1,1,2",1.3333333333333333
17534,54,1,223.36,3,1,1,"3,1,1",1.6666666666666667
17535,281,1,164.39999999999998,1,1,1,"1,1,1",1.0
17536,178,1,76.5,1,1,1,"1,1,1",1.0
17537,30,2,897.6200000000001,4,2,3,"4,2,3",3.0
17538,26,1,98.42,4,1,1,"4,1,1",2.0
17540,25,2,578.9000000000001,4,2,3,"4,2,3",3.0
17542,270,1,170.75,1,1,1,"1,1,1",1.0
17545,44,3,645.96,3,3,3,"3,3,3",3.0
17548,234,1,103.3,1,1,1,"1,1,1",1.0
17549,24,2,148.85999999999999,4,2,1,"4,2,1",2.3333333333333335
17550,198,3,267.15999999999997,1,3,2,"1,3,2",2.0
17551,360,1,306.84000000000003,1,1,2,"1,1,2",1.3333333333333333
17552,61,4,930.41,3,4,3,"3,4,3",3.3333333333333335
17553,130,1,1487.6,2,1,4,"2,1,4",2.3333333333333335
17554,2,5,1952.45,5,4,4,"5,4,4",4.333333333333333
17555,20,2,483.26,4,2,2,"4,2,2",2.6666666666666665
17556,206,1,157.9,1,1,1,"1,1,1",1.0
17557,15,3,541.46,4,3,3,"4,3,3",3.3333333333333335
17560,95,4,854.95,2,4,3,"2,4,3",3.0
17561,20,1,167.61999999999998,4,1,1,"4,1,1",2.0
17562,15,7,1122.38,4,5,4,"4,5,4",4.333333333333333
17564,25,3,454.01000000000005,4,3,2,"4,3,2",3.0
17566,9,2,901.21,5,2,3,"5,2,3",3.3333333333333335
17567,8,8,4331.48,5,5,5,"5,5,5",5.0
17569,333,1,344.14,1,1,2,"1,1,2",1.3333333333333333
17571,51,4,1498.51,3,4,4,"3,4,4",3.6666666666666665
17572,72,4,226.75,3,4,1,"3,4,1",2.6666666666666665
17573,30,3,380.59999999999997,4,3,2,"4,3,2",3.0
17574,243,1,185.65,1,1,1,"1,1,1",1.0
17576,9,19,3622.68,5,5,5,"5,5,5",5.0
17578,219,1,143.45999999999998,1,1,1,"1,1,1",1.0
17579,5,3,448.9,5,3,2,"5,3,2",3.3333333333333335
17580,253,3,215.72,1,3,1,"1,3,1",1.6666666666666667
17581,1,25,11045.04,5,5,5,"5,5,5",5.0
17582,237,1,175.27,1,1,1,"1,1,1",1.0
