InvoiceNo,InvoiceDate,CustomerID,TotalPrice
571310,2011-10-17,13394,371.7300000000001
571311,2011-10-17,17402,151.5
571312,2011-10-17,12474,572.23
571313,2011-10-17,14156,728.24
571314,2011-10-17,14156,894.64
571315,2011-10-17,16542,119.62
571317,2011-10-17,17377,358.67999999999995
571318,2011-10-17,17404,5296.96
571322,2011-10-17,13534,451.6
571323,2011-10-17,13534,383.55
571324,2011-10-17,12783,283.02
571326,2011-10-17,12783,339.02
571328,2011-10-17,12473,1697.9799999999998
571352,2011-10-17,18042,165.04999999999998
571360,2011-10-17,16563,1077.74
571372,2011-10-17,17201,342.63
571377,2011-10-17,14911,292.0
571404,2011-10-17,17520,546.81
571405,2011-10-17,13871,45.0
571406,2011-10-17,13871,357.68
571407,2011-10-17,13750,330.63000000000005
571408,2011-10-17,15012,231.98000000000002
571409,2011-10-17,14911,964.2199999999998
571410,2011-10-17,17527,151.15000000000003
571411,2011-10-17,17858,469.55
571412,2011-10-17,17734,160.42000000000002
571413,2011-10-17,13923,351.13000000000005
571418,2011-10-17,16412,151.83
571425,2011-10-17,14911,690.34
571426,2011-10-17,15179,188.55
571427,2011-10-17,17205,384.08
571428,2011-10-17,17534,223.36
571429,2011-10-17,15335,173.97
571430,2011-10-17,13090,331.9
571431,2011-10-17,13881,791.0
571432,2011-10-17,16737,417.59999999999997
571433,2011-10-17,13015,1583.2399999999998
571434,2011-10-17,13069,110.52999999999997
571435,2011-10-17,14211,546.23
571436,2011-10-17,16076,127.5
571437,2011-10-17,13069,14.56
571438,2011-10-17,15066,893.59
571439,2011-10-17,17206,204.24
571441,2011-10-17,14096,4050.61
571442,2011-10-17,17049,1283.96
571443,2011-10-17,17785,131.94
571444,2011-10-17,18179,469.43
571445,2011-10-17,12463,358.99
571446,2011-10-17,14911,1761.24
571447,2011-10-17,14911,118.44
571456,2011-10-17,16729,493.05000000000007
571457,2011-10-17,12963,105.22
571461,2011-10-17,16932,161.93999999999997
571462,2011-10-17,16363,109.36000000000001
571463,2011-10-17,16463,491.28000000000003
571464,2011-10-17,14805,144.64999999999998
571465,2011-10-17,14830,197.13
571474,2011-10-17,16389,303.36
571475,2011-10-17,15033,344.38
571476,2011-10-17,13546,230.12
571477,2011-10-17,12794,543.41
571486,2011-10-17,17612,365.51
571496,2011-10-17,13265,305.36
571497,2011-10-17,14841,540.4
571498,2011-10-17,17841,413.99000000000007
571502,2011-10-17,14422,1232.95
571504,2011-10-17,16133,301.08000000000004
571505,2011-10-17,17244,954.9
571506,2011-10-17,15355,126.25
571509,2011-10-17,13110,204.7
571510,2011-10-17,18241,131.18
571511,2011-10-17,15598,240.68
571544,2011-10-17,17757,225.59999999999997
571546,2011-10-17,17920,251.88000000000002
571547,2011-10-18,17679,348.90999999999997
571548,2011-10-18,15505,880.58
571549,2011-10-18,13536,369.74
571550,2011-10-18,13892,176.04
571551,2011-10-18,15637,223.36
571552,2011-10-18,16848,281.42
571553,2011-10-18,17317,534.24
571555,2011-10-18,16458,183.9
571556,2011-10-18,12662,521.6199999999999
571557,2011-10-18,15678,352.70000000000005
571558,2011-10-18,17730,346.08000000000004
571559,2011-10-18,14911,808.1500000000001
571560,2011-10-18,14897,400.92
571561,2011-10-18,14015,917.34
571562,2011-10-18,14156,704.0200000000001
571563,2011-10-18,16249,359.29999999999995
571564,2011-10-18,16019,417.28999999999996
571565,2011-10-18,12720,163.1
571566,2011-10-18,13594,396.97
571594,2011-10-18,15971,708.0
571595,2011-10-18,15971,701.0000000000001
571601,2011-10-18,17073,325.53
571610,2011-10-18,13953,500.0
571622,2011-10-18,14798,76.34
571628,2011-10-18,15311,131.4
571629,2011-10-18,13362,756.11
571636,2011-10-18,13509,176.6
571638,2011-10-18,15327,208.75
571640,2011-10-18,17203,1283.27
571641,2011-10-18,17135,205.05999999999997
571642,2011-10-18,17203,17.65
571653,2011-10-18,14298,5355.68
571654,2011-10-18,18118,137.53
571655,2011-10-18,14688,283.33000000000004
571656,2011-10-18,16393,354.36
571657,2011-10-18,13835,205.57000000000002
571658,2011-10-18,12621,630.55
571660,2011-10-18,16191,539.1800000000001
571662,2011-10-18,14861,125.79000000000002
571663,2011-10-18,17262,298.0
571664,2011-10-18,17090,302.40000000000003
571665,2011-10-18,12540,1019.4699999999999
571666,2011-10-18,16422,722.76
571667,2011-10-18,14554,351.8299999999999
571668,2011-10-18,16515,376.78
571669,2011-10-18,17758,650.7599999999999
571670,2011-10-18,12611,1193.32
571671,2011-10-18,16940,1181.5200000000002
571672,2011-10-18,13880,322.09999999999997
571673,2011-10-18,13991,199.95999999999998
571675,2011-10-18,13700,305.76
571676,2011-10-18,16910,268.77000000000004
571677,2011-10-18,13637,125.64999999999999
571679,2011-10-18,14159,178.97
571681,2011-10-18,16734,344.35
571682,2011-10-18,14179,551.6800000000001
571683,2011-10-18,15140,301.4
571684,2011-10-18,16730,262.16999999999996
571685,2011-10-18,12863,521.2
571690,2011-10-18,14191,329.97
571691,2011-10-18,13860,184.64
571692,2011-10-18,13860,27.29
571693,2011-10-18,14776,330.24
571694,2011-10-18,13308,284.68
571696,2011-10-18,15604,216.39
571697,2011-10-18,12759,448.91999999999996
571698,2011-10-18,13805,424.35999999999996
571701,2011-10-18,14639,948.1599999999999
571702,2011-10-18,14639,47.1
571705,2011-10-18,12360,1043.78
571706,2011-10-18,15144,206.6
571708,2011-10-18,12955,269.76
571709,2011-10-18,16463,308.74
571710,2011-10-18,13032,513.8800000000001
571712,2011-10-18,14056,611.9799999999999
571715,2011-10-18,17576,317.0
571717,2011-10-18,14381,202.68
571724,2011-10-19,12572,532.7400000000001
571725,2011-10-19,13491,127.37
571726,2011-10-19,16191,927.4000000000001
571728,2011-10-19,16123,307.78000000000003
571729,2011-10-19,12500,617.04
571730,2011-10-19,16851,111.09
571732,2011-10-19,16298,239.24000000000004
571733,2011-10-19,16187,312.89000000000004
571734,2011-10-19,17148,124.88
571735,2011-10-19,14229,785.0699999999999
571736,2011-10-19,17549,28.2
571737,2011-10-19,14367,764.74
571738,2011-10-19,13089,311.76
571739,2011-10-19,12500,3.0
571740,2011-10-19,17973,337.03999999999996
571741,2011-10-19,15610,112.46
571742,2011-10-19,12971,47.62
571743,2011-10-19,15853,110.80000000000001
571744,2011-10-19,14434,169.2
571745,2011-10-19,14911,1588.75
571746,2011-10-19,17043,768.8499999999999
571747,2011-10-19,13849,944.37
571748,2011-10-19,18077,212.72
571749,2011-10-19,17934,65.8
571751,2011-10-19,12744,6068.0599999999995
571779,2011-10-19,12748,318.3
571793,2011-10-19,16621,204.07
571809,2011-10-19,15039,127.4
571824,2011-10-19,12472,1376.43
571828,2011-10-19,16440,1103.36
571829,2011-10-19,16131,1177.64
571830,2011-10-19,16131,50.400000000000006
571831,2011-10-19,16979,343.93999999999994
571836,2011-10-19,18019,38.45
571837,2011-10-19,16470,223.26
571839,2011-10-19,14107,241.29000000000002
571840,2011-10-19,13590,552.4
571841,2011-10-19,17625,384.42
571842,2011-10-19,16684,684.1999999999999
571843,2011-10-19,16684,449.28
571844,2011-10-19,17101,669.15
571845,2011-10-19,16869,304.72
571846,2011-10-19,17841,535.7499999999999
571847,2011-10-19,15220,494.9100000000001
571848,2011-10-19,13576,283.89
571849,2011-10-19,12841,191.12
571850,2011-10-19,14698,498.04
571851,2011-10-19,12596,348.32
571852,2011-10-19,14273,109.92
571853,2011-10-19,14306,390.38
571857,2011-10-19,15468,447.60999999999996
571863,2011-10-19,15468,19.9
571864,2011-10-19,12731,2503.74
571883,2011-10-19,14704,615.0699999999999
571890,2011-10-19,16826,341.70000000000005
571892,2011-10-19,13089,431.19999999999993
571895,2011-10-19,17824,298.4
571898,2011-10-19,13247,85.80000000000001
571899,2011-10-19,16885,127.10000000000001
571900,2011-10-19,13263,15.0
571901,2011-10-19,12757,149.75
571903,2011-10-19,15754,155.15
571904,2011-10-19,12522,89.4
571905,2011-10-19,12370,739.28
571906,2011-10-19,14297,14.850000000000001
571908,2011-10-19,15803,415.82000000000005
571909,2011-10-19,15006,502.09000000000003
571911,2011-10-19,17562,103.8
571912,2011-10-19,17512,581.4100000000001
571913,2011-10-19,18210,1258.3700000000001
571914,2011-10-19,14776,330.24
571916,2011-10-19,14776,15.600000000000001
571917,2011-10-19,13078,318.8
571918,2011-10-19,17350,156.24
571920,2011-10-19,14799,157.70000000000002
571923,2011-10-19,12685,289.22
571926,2011-10-19,16722,450.37000000000006
571933,2011-10-20,13199,76.32000000000001
571934,2011-10-20,16170,324.39000000000004
571935,2011-10-20,13890,103.85000000000001
571936,2011-10-20,15814,599.42
571937,2011-10-20,14911,2856.14
571938,2011-10-20,13669,170.39999999999998
571939,2011-10-20,16260,1035.45
571940,2011-10-20,15301,603.7600000000002
571941,2011-10-20,14261,219.7
571942,2011-10-20,17434,327.93
571943,2011-10-20,14638,443.6
571944,2011-10-20,13755,297.85
571945,2011-10-20,17354,1393.06
571965,2011-10-20,17238,286.28000000000003
571987,2011-10-20,17007,314.49
572021,2011-10-20,15664,386.43
572023,2011-10-20,17764,556.85
572024,2011-10-20,14631,376.90000000000003
572025,2011-10-20,17651,333.01
572026,2011-10-20,13245,430.5
572028,2011-10-20,15296,1073.37
572030,2011-10-20,14923,749.1
572031,2011-10-20,14866,294.72
572032,2011-10-20,14214,55.42
572033,2011-10-20,14447,247.94
572034,2011-10-20,14447,23.5
572035,2011-10-20,14646,20277.92
572036,2011-10-20,18149,62.400000000000006
572037,2011-10-20,17365,877.71
572045,2011-10-20,14527,181.95
572047,2011-10-20,16474,339.1
572048,2011-10-20,14477,441.2
572049,2011-10-20,17243,414.21000000000004
572050,2011-10-20,17346,224.36999999999998
572051,2011-10-20,14646,4311.4800000000005
572052,2011-10-20,14646,1244.1599999999999
572053,2011-10-20,14495,83.2
572054,2011-10-20,12642,291.96000000000004
572055,2011-10-20,17346,252.14
572056,2011-10-20,17402,35.0
572057,2011-10-20,16593,74.53
572058,2011-10-20,18252,456.77000000000004
572060,2011-10-20,12569,85.67999999999999
572061,2011-10-20,12474,740.41
572062,2011-10-20,16177,331.95
572063,2011-10-20,14606,112.24000000000001
572064,2011-10-20,15159,39.9
572065,2011-10-20,12556,290.80999999999995
572066,2011-10-20,15159,3091.9800000000005
572067,2011-10-20,16099,139.79999999999998
572068,2011-10-20,13159,303.7
572069,2011-10-20,14911,765.2099999999999
572070,2011-10-20,15587,111.96
572071,2011-10-20,13366,56.160000000000004
572073,2011-10-20,13263,178.31999999999994
572074,2011-10-20,16284,399.40000000000003
572075,2011-10-20,16846,214.32000000000002
572076,2011-10-20,13761,578.9399999999999
572077,2011-10-20,15807,251.79999999999995
572078,2011-10-20,15807,16.5
572079,2011-10-20,14484,321.92
572080,2011-10-20,16592,25.200000000000003
572081,2011-10-20,16592,203.96000000000004
572082,2011-10-20,17672,2000.3300000000002
572085,2011-10-20,14427,41.6
572086,2011-10-20,13897,311.15999999999997
572087,2011-10-20,12683,1056.9000000000003
572088,2011-10-20,14585,157.05
572089,2011-10-20,15565,84.36000000000001
572090,2011-10-20,13573,262.63
572091,2011-10-20,15129,650.6700000000001
572092,2011-10-20,17125,259.35
572093,2011-10-20,15121,162.57
572094,2011-10-20,17420,207.32000000000002
572095,2011-10-20,15511,119.25
572096,2011-10-20,16813,244.55
572098,2011-10-20,15117,526.3000000000001
572100,2011-10-20,16705,143.39999999999998
572101,2011-10-20,16705,302.58000000000004
572103,2011-10-20,17571,937.31
572104,2011-10-20,15469,234.25
572105,2011-10-20,15187,306.0
572106,2011-10-20,15058,200.83000000000004
572107,2011-10-20,15836,137.37
572108,2011-10-20,15814,521.5300000000001
572121,2011-10-20,17092,788.1099999999999
572122,2011-10-21,15969,222.4
572123,2011-10-21,14646,2314.48
572124,2011-10-21,14156,773.9399999999999
572125,2011-10-21,16156,284.98
572126,2011-10-21,16313,167.62000000000003
572127,2011-10-21,14911,906.09
572128,2011-10-21,15782,526.0
572129,2011-10-21,17528,547.3399999999999
572130,2011-10-21,13460,107.46
572131,2011-10-21,13917,206.66000000000005
572132,2011-10-21,13725,114.86
572133,2011-10-21,12407,300.76
572134,2011-10-21,12500,1096.65
572139,2011-10-21,18241,54.6
572182,2011-10-21,13588,425.38000000000017
572183,2011-10-21,16153,800.69
572184,2011-10-21,12403,427.7
572186,2011-10-21,16497,1414.9900000000002
572188,2011-10-21,14967,463.8
572189,2011-10-21,15286,240.55
572191,2011-10-21,17377,112.17999999999998
572192,2011-10-21,18118,312.79
572193,2011-10-21,15061,3648.6
572194,2011-10-21,17832,155.37000000000003
572195,2011-10-21,14562,211.78
572196,2011-10-21,18102,7398.539999999999
572197,2011-10-21,18102,89.28
572203,2011-10-21,17068,307.32000000000005
572209,2011-10-21,18102,22206.0
572210,2011-10-21,13755,124.80000000000001
572211,2011-10-21,13429,196.68
572212,2011-10-21,13918,1014.6399999999999
572213,2011-10-21,15358,402.58
572214,2011-10-21,16918,37.800000000000004
572215,2011-10-21,12646,731.6899999999999
572216,2011-10-21,16015,300.77000000000004
572217,2011-10-21,15311,97.25
572218,2011-10-21,16311,401.54999999999995
572219,2011-10-21,17463,452.46000000000004
572220,2011-10-21,17800,155.11
572221,2011-10-21,17086,229.40999999999997
572222,2011-10-21,17940,192.0
572224,2011-10-21,16558,1256.6899999999998
572225,2011-10-21,13157,868.0200000000001
572227,2011-10-21,15051,768.19
572229,2011-10-21,14329,1161.3600000000001
572230,2011-10-21,15740,154.88000000000002
572231,2011-10-21,13974,413.59
572232,2011-10-21,16293,303.58000000000004
572233,2011-10-21,14646,930.1200000000001
572234,2011-10-21,16293,65.75
572235,2011-10-21,16293,82.5
572236,2011-10-21,14646,81.02
572237,2011-10-21,15152,310.22
572238,2011-10-21,15819,319.97999999999996
572240,2011-10-21,13709,1097.24
572241,2011-10-21,12712,250.40000000000003
572242,2011-10-21,15677,657.23
572243,2011-10-21,17361,224.27999999999997
572244,2011-10-21,14233,503.61999999999995
572272,2011-10-21,13171,132.54
572274,2011-10-21,14031,660.5
572277,2011-10-23,16768,191.6
572278,2011-10-23,16326,211.10000000000002
572279,2011-10-23,16066,176.7
572280,2011-10-23,16007,216.75
572281,2011-10-23,17211,419.33
572282,2011-10-23,17634,147.85999999999996
572283,2011-10-23,15000,490.52000000000004
572284,2011-10-23,16744,280.2
572285,2011-10-23,14698,119.72999999999999
572286,2011-10-23,16434,196.93
572287,2011-10-23,15584,288.36999999999995
572288,2011-10-23,17377,204.06999999999996
572289,2011-10-23,13782,111.50000000000001
572290,2011-10-23,14800,391.86
572291,2011-10-23,16931,300.28
572292,2011-10-23,16017,211.88
572293,2011-10-23,12748,50.0
572294,2011-10-23,13471,941.6700000000001
572295,2011-10-23,16686,583.1199999999999
572296,2011-10-23,13598,180.17000000000002
572297,2011-10-23,15953,161.81
572298,2011-10-23,14071,167.95
572300,2011-10-23,18005,139.97
572301,2011-10-23,16794,111.81
572302,2011-10-23,15427,371.03
572303,2011-10-23,18109,314.6
572304,2011-10-23,17131,445.91999999999996
572305,2011-10-23,17131,46.75
572306,2011-10-23,17841,511.05
572307,2011-10-23,16905,1205.81
572308,2011-10-23,12748,54.510000000000005
572309,2011-10-23,14432,718.78
572310,2011-10-23,12748,20.080000000000002
572311,2011-10-23,14035,290.43999999999994
572312,2011-10-23,15022,353.23
572313,2011-10-23,14731,129.00000000000003
572314,2011-10-23,17111,248.60999999999996
572315,2011-10-23,14504,130.55
572316,2011-10-23,17836,110.21
572317,2011-10-23,14629,604.83
572318,2011-10-23,15436,370.27000000000004
572319,2011-10-23,14704,118.31
572320,2011-10-24,16325,178.22
572321,2011-10-24,15592,388.58
572322,2011-10-24,13138,143.8
572323,2011-10-24,14312,564.4
572324,2011-10-24,14607,2949.2799999999997
572325,2011-10-24,14607,1044.0
572326,2011-10-24,14607,2199.12
572327,2011-10-24,15277,255.89999999999998
572328,2011-10-24,13104,180.0
572329,2011-10-24,14019,621.0799999999999
572330,2011-10-24,16426,244.45000000000002
572331,2011-10-24,16491,731.5
572332,2011-10-24,17186,72.0
572333,2011-10-24,13704,219.33
572335,2011-10-24,14493,399.5
572336,2011-10-24,13523,616.8
572337,2011-10-24,14607,1434.0
572338,2011-10-24,15380,300.40000000000003
572339,2011-10-24,14607,765.12
572340,2011-10-24,14607,967.68
572342,2011-10-24,14607,1048.0
572344,2011-10-24,14607,1116.0
572348,2011-10-24,15482,360.0
572350,2011-10-24,15516,47.4
572351,2011-10-24,15516,6.36
572352,2011-10-24,16814,130.65
572353,2011-10-24,15215,381.0
572354,2011-10-24,15215,53.9
572380,2011-10-24,16019,416.70000000000005
572392,2011-10-24,14764,278.3
572399,2011-10-24,15628,321.5
572423,2011-10-24,16742,464.9
572442,2011-10-24,12546,401.3
572443,2011-10-24,14145,891.0
572447,2011-10-24,17811,402.75
572451,2011-10-24,12921,792.76
572452,2011-10-24,12921,354.97999999999996
572453,2011-10-24,12921,180.33
572454,2011-10-24,13808,156.09999999999997
572457,2011-10-24,12594,722.4000000000001
572458,2011-10-24,15142,498.74000000000007
572459,2011-10-24,14911,646.02
572460,2011-10-24,17001,430.8
572461,2011-10-24,17344,160.57000000000002
572462,2011-10-24,18240,422.58000000000004
572464,2011-10-24,17081,111.90000000000002
572465,2011-10-24,14474,547.6600000000001
572466,2011-10-24,14997,112.52
572472,2011-10-24,14139,415.81999999999994
572474,2011-10-24,17423,248.99
572475,2011-10-24,15271,364.14
572483,2011-10-24,16444,113.27
572484,2011-10-24,17220,283.76
572487,2011-10-24,15801,56.75
572490,2011-10-24,14467,180.27
572499,2011-10-24,15786,1687.46
572504,2011-10-24,15786,83.9
572509,2011-10-24,17004,406.53999999999996
572511,2011-10-24,14895,454.20000000000005
572512,2011-10-24,15806,262.7
572513,2011-10-24,16728,504.6699999999999
572517,2011-10-24,15068,313.40000000000003
572518,2011-10-24,16353,237.60000000000002
572519,2011-10-24,15046,216.28999999999996
572520,2011-10-24,13165,666.8399999999998
572521,2011-10-24,15844,130.73999999999998
572528,2011-10-24,13176,492.84000000000003
572541,2011-10-24,17315,138.01
572542,2011-10-24,17272,698.39
572544,2011-10-24,16023,219.12
572545,2011-10-24,17450,1896.7200000000003
572552,2011-10-24,14096,3472.4199999999996
572555,2011-10-24,17317,38.160000000000004
572558,2011-10-25,14286,642.77
572559,2011-10-25,12476,448.88
572560,2011-10-25,12476,648.2800000000001
572561,2011-10-25,13652,456.84000000000003
572562,2011-10-25,13481,443.2300000000001
572563,2011-10-25,12928,334.0
572565,2011-10-25,16762,573.4499999999999
572566,2011-10-25,13050,306.16999999999996
572567,2011-10-25,12398,1635.6599999999999
572568,2011-10-25,14001,733.94
572569,2011-10-25,17870,200.54999999999998
572612,2011-10-25,16186,231.4
572613,2011-10-25,15345,393.53999999999996
572616,2011-10-25,18147,80.46
572617,2011-10-25,18272,604.2499999999999
572650,2011-10-25,15506,305.06
572651,2011-10-25,17350,734.85
572652,2011-10-25,15805,1062.43
572653,2011-10-25,15861,563.7399999999999
572654,2011-10-25,15805,45.480000000000004
572655,2011-10-25,16708,656.6300000000001
572656,2011-10-25,14607,432.0
572657,2011-10-25,15615,381.09999999999997
572658,2011-10-25,17690,307.19
572660,2011-10-25,14527,232.70999999999998
572661,2011-10-25,17193,760.74
572662,2011-10-25,15443,622.6899999999999
572663,2011-10-25,12748,60.440000000000005
572664,2011-10-25,16401,306.3
572666,2011-10-25,15134,166.92000000000002
572667,2011-10-25,15963,280.03999999999996
572668,2011-10-25,18045,189.39999999999998
572669,2011-10-25,16549,479.4
572670,2011-10-25,13685,594.36
572671,2011-10-25,13340,909.26
572672,2011-10-25,13340,597.68
572673,2011-10-25,13309,293.77
572674,2011-10-25,14173,129.76999999999998
572675,2011-10-25,17917,110.82000000000001
572676,2011-10-25,16258,1462.4499999999998
572677,2011-10-25,17596,182.02
572678,2011-10-25,13182,121.18
572679,2011-10-25,17024,39.599999999999994
572681,2011-10-25,13510,551.89
572682,2011-10-25,17928,134.28
572683,2011-10-25,15158,401.4000000000001
572688,2011-10-25,13028,355.94
572695,2011-10-25,12610,435.09
572696,2011-10-25,17857,3640.0
572703,2011-10-25,16110,643.5500000000001
572718,2011-10-25,15656,184.86999999999998
572719,2011-10-25,13871,855.17
572720,2011-10-25,13978,158.98999999999998
572721,2011-10-25,16201,479.0299999999999
572726,2011-10-25,16056,664.85
572732,2011-10-25,18079,964.9900000000002
572733,2011-10-25,18079,480.80000000000007
572734,2011-10-25,13694,1632.63
572735,2011-10-25,15630,789.4899999999997
572737,2011-10-25,13384,298.26
572738,2011-10-25,14234,82.56
572741,2011-10-25,14341,797.2
572742,2011-10-25,14341,245.56
572743,2011-10-25,14482,613.98
572744,2011-10-25,14085,260.78999999999996
572745,2011-10-25,14085,29.75
572746,2011-10-25,13263,203.43999999999997
572751,2011-10-25,17449,391.0
572752,2011-10-25,17449,206.62
572753,2011-10-25,15856,292.25
572755,2011-10-25,13601,320.11999999999995
572756,2011-10-25,15482,360.0
572760,2011-10-26,16225,142.68
572762,2011-10-26,15240,324.02000000000004
572763,2011-10-26,12812,229.64
572764,2011-10-26,15110,303.85
572765,2011-10-26,16013,2251.2
572766,2011-10-26,16013,1603.06
572767,2011-10-26,17865,702.8599999999999
572768,2011-10-26,17865,177.64000000000001
572769,2011-10-26,14051,959.7
572770,2011-10-26,12371,360.0
572771,2011-10-26,16173,262.57
572772,2011-10-26,17511,1820.8899999999999
572773,2011-10-26,17511,78.72
572774,2011-10-26,16966,3.25
572775,2011-10-26,13126,344.22
572792,2011-10-26,15516,8.67
572810,2011-10-26,13644,446.72999999999996
572811,2011-10-26,16071,326.24
572812,2011-10-26,15089,146.65
572830,2011-10-26,16208,166.67000000000002
572832,2011-10-26,16454,1.0
572833,2011-10-26,12748,30.82
572834,2011-10-26,12748,64.32
572835,2011-10-26,17428,615.4
572836,2011-10-26,15568,194.20999999999998
572837,2011-10-26,14754,409.7799999999999
572838,2011-10-26,14539,72.13
572843,2011-10-26,14315,930.98
572845,2011-10-26,16013,864.0
572846,2011-10-26,14550,340.78999999999996
572847,2011-10-26,14606,115.15
572848,2011-10-26,16188,226.83
572851,2011-10-26,16013,476.1
572852,2011-10-26,12879,65.52000000000001
572853,2011-10-26,17712,522.91
572854,2011-10-26,14096,367.74000000000007
572856,2011-10-26,18118,106.13999999999999
572857,2011-10-26,16701,128.88
572858,2011-10-26,13571,136.63
572859,2011-10-26,16418,306.90999999999997
572860,2011-10-26,17470,308.6
572861,2011-10-26,14102,421.09999999999997
572862,2011-10-26,16750,114.74000000000001
572863,2011-10-26,17841,219.66
572865,2011-10-26,17841,185.11
572866,2011-10-26,15005,184.01
572867,2011-10-26,14598,221.97
572868,2011-10-26,17564,124.34000000000002
572869,2011-10-26,12798,1718.4
572870,2011-10-26,13408,309.76
572871,2011-10-26,13408,327.97999999999996
572872,2011-10-26,15320,267.13000000000005
572873,2011-10-26,12820,343.76
572874,2011-10-26,13408,397.02000000000004
572875,2011-10-26,17706,20.04
572876,2011-10-26,17109,109.17
572877,2011-10-26,17706,244.38
572878,2011-10-26,16029,431.6
572879,2011-10-26,13408,118.44
572880,2011-10-26,16415,210.34999999999997
572881,2011-10-26,12748,907.0
572882,2011-10-26,18226,492.5
572884,2011-10-26,13924,309.90000000000003
572885,2011-10-26,15311,423.81
572886,2011-10-26,12448,449.4500000000001
572887,2011-10-26,12362,786.95
572888,2011-10-26,13694,605.52
572889,2011-10-26,12748,185.35
572892,2011-10-26,17017,326.03999999999996
572893,2011-10-26,18059,95.78
572894,2011-10-26,12569,52.0
572895,2011-10-26,12569,67.74000000000001
572896,2011-10-26,12456,915.6400000000001
572899,2011-10-26,13435,558.6
572900,2011-10-26,13107,124.2
572901,2011-10-26,16332,132.67000000000002
572902,2011-10-26,14866,679.56
572903,2011-10-26,17974,135.54999999999998
572904,2011-10-26,17175,311.06
572905,2011-10-26,14690,154.98999999999998
572906,2011-10-26,17557,150.8
572907,2011-10-26,12827,217.74999999999997
572908,2011-10-26,15835,278.58
572909,2011-10-26,15821,316.78000000000003
572910,2011-10-26,15990,390.74
572911,2011-10-26,16345,575.4100000000001
572912,2011-10-26,16915,129.60999999999999
572913,2011-10-26,15993,863.8899999999999
572914,2011-10-26,12948,127.67999999999999
572918,2011-10-26,14379,237.11999999999998
572921,2011-10-26,15993,421.5899999999999
572922,2011-10-26,17895,98.0
572923,2011-10-27,15948,644.24
572924,2011-10-27,13416,437.5
572925,2011-10-27,12523,228.21999999999997
572926,2011-10-27,15659,306.45000000000005
572928,2011-10-27,14623,118.19999999999999
572929,2011-10-27,16626,13.2
572930,2011-10-27,17613,371.87
572931,2011-10-27,17613,109.25
572932,2011-10-27,15791,389.45000000000005
572933,2011-10-27,13458,495.85999999999996
572934,2011-10-27,12610,160.0
572935,2011-10-27,14189,467.49999999999994
572946,2011-10-27,13988,500.21000000000004
572960,2011-10-27,18154,220.49
572964,2011-10-27,12630,701.7900000000002
572969,2011-10-27,13363,603.82
572986,2011-10-27,12681,490.19000000000005
572990,2011-10-27,18276,335.8599999999999
572992,2011-10-27,12681,121.92
572994,2011-10-27,17684,239.41
572997,2011-10-27,17878,379.45
572998,2011-10-27,14560,53.64
572999,2011-10-27,14560,95.23
573000,2011-10-27,14752,389.63999999999993
573001,2011-10-27,12841,122.62
573002,2011-10-27,14646,4534.219999999999
573003,2011-10-27,14646,4992.0
573004,2011-10-27,14646,469.0
573005,2011-10-27,17414,180.0
573006,2011-10-27,16232,265.84000000000003
573007,2011-10-27,16009,388.75999999999993
573008,2011-10-27,12901,1146.96
573019,2011-10-27,15145,312.34000000000003
573020,2011-10-27,14842,923.1700000000001
573022,2011-10-27,16011,245.3
573023,2011-10-27,13882,490.55
573026,2011-10-27,17459,356.91
573027,2011-10-27,18225,533.1800000000001
573028,2011-10-27,16847,193.44
573029,2011-10-27,14971,616.3600000000001
573032,2011-10-27,18211,130.67
573033,2011-10-27,14099,217.27
573035,2011-10-27,12433,1498.66
573036,2011-10-27,12437,263.46
573038,2011-10-27,17545,344.14
573066,2011-10-27,16026,236.09
573068,2011-10-27,17545,122.68
573069,2011-10-27,18077,158.15
573070,2011-10-27,13263,135.3
573074,2011-10-27,16265,595.08
573075,2011-10-27,17545,179.14
573076,2011-10-27,13488,878.9799999999999
573077,2011-10-27,12536,4161.06
573078,2011-10-27,12839,387.8
573080,2011-10-27,12536,4161.06
573082,2011-10-27,17173,281.1
573083,2011-10-27,13735,991.56
573085,2011-10-27,14441,709.79
573093,2011-10-27,18283,114.65
573094,2011-10-27,15707,282.63
573095,2011-10-27,14239,161.45999999999998
573096,2011-10-27,14004,813.1500000000001
573100,2011-10-27,17528,389.96000000000004
573102,2011-10-27,13266,382.34000000000003
573103,2011-10-27,16513,108.45000000000002
573104,2011-10-27,17652,353.39000000000004
573106,2011-10-27,12626,216.95999999999998
573108,2011-10-27,12430,256.4
573109,2011-10-27,15144,729.46
573110,2011-10-27,17677,532.4200000000001
573111,2011-10-27,17677,128.88
573112,2011-10-27,16416,344.83
573113,2011-10-27,18261,99.44
573116,2011-10-27,14525,409.44000000000005
573117,2011-10-27,16688,647.77
573119,2011-10-27,15498,377.76
573121,2011-10-27,15498,20.8
573122,2011-10-27,14357,225.76999999999998
573123,2011-10-27,13654,893.46
573124,2011-10-27,13654,99.6
573125,2011-10-27,16855,151.2
573126,2011-10-27,15738,335.55
573128,2011-10-27,13538,290.1
573129,2011-10-27,13147,118.80000000000001
573130,2011-10-27,13969,1204.3599999999997
573131,2011-10-27,15622,381.95
573132,2011-10-27,15189,393.60000000000014
573133,2011-10-27,15288,300.16
573134,2011-10-27,12952,74.65
573135,2011-10-27,12952,283.87
573136,2011-10-27,12709,268.67999999999995
573138,2011-10-27,15023,695.03
573139,2011-10-27,14716,141.12
